,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
89,6,4,7,11,10,8,8,6,7,4,5,4,4,5,8,6,8,3,8,7,5,6,7,5,5,5,5,4,11,9,4,5,5,8,4,5,4,3,6,12,6,9,7,7,6,6,11,6,4,16,5,4,5,7,3,9,9,8,3,6,9,8,9,7,8,6,7,10,8,7,8,13,8,10,10,10,7,5,5,6,10,7,7,7,10,6,8,6,2,13,5,13,6,6,9,7,4,3,9,7,6,6,7,8,10,6,5,4,11,9,10,12,6,8,5,4,8,6,7,7,6,12,6,7,6,10,4,11,11,3,9,6,4,7,11,6,17,7,12,3,8,9,6,12,9,5,6,6,7,8
90,6,3,7,13,3,4,5,10,7,9,5,5,6,9,4,8,4,4,8,7,8,5,2,6,5,7,7,4,4,10,4,3,10,4,12,5,7,6,9,4,3,11,6,7,5,6,5,7,3,4,7,8,9,7,5,9,5,9,5,7,7,9,4,10,10,3,3,4,9,4,7,7,9,3,6,3,6,7,7,8,7,5,4,5,5,8,7,5,6,6,9,4,7,5,8,4,12,9,6,7,4,8,7,4,5,4,9,7,3,12,9,7,6,10,6,3,8,5,8,6,5,4,4,9,7,9,4,10,4,5,5,9,6,7,5,4,5,8,5,7,8,5,7,3,4,4,8,7,6,9
91,7,5,5,4,2,4,5,8,7,4,5,7,13,5,7,6,6,8,4,9,5,3,10,8,6,6,6,3,3,6,10,7,4,12,5,6,5,7,11,7,4,4,8,9,4,5,8,3,4,7,3,7,6,3,5,4,6,7,6,12,8,5,4,3,7,5,5,6,2,5,6,10,3,4,5,7,2,8,5,8,8,6,5,6,7,5,6,2,6,4,7,10,9,10,8,4,4,8,4,4,5,7,5,9,5,7,6,4,3,3,8,4,4,6,4,4,5,2,6,4,8,12,2,7,4,7,12,6,8,8,10,7,7,5,6,5,4,10,7,3,4,2,3,8,6,8,5,4,5,8
92,3,8,3,6,6,9,2,6,5,12,4,3,7,9,4,7,6,9,5,2,8,6,8,6,5,3,8,4,4,9,4,2,5,4,4,5,4,6,5,3,4,3,11,8,5,2,5,5,5,7,7,11,5,3,6,2,3,2,6,8,6,4,11,7,4,7,3,3,7,5,13,2,8,6,6,9,10,2,5,5,12,5,4,5,4,9,5,9,13,13,3,6,2,6,2,9,3,14,7,4,9,2,4,4,3,4,8,3,5,10,2,3,7,4,2,3,7,2,2,3,5,2,2,6,9,9,2,2,3,7,8,5,10,5,4,2,3,13,4,2,5,2,3,3,4,4,6,9,5,9
93,4,6,3,5,7,5,3,6,5,3,6,4,2,6,3,3,4,5,2,4,6,7,1,7,4,4,6,4,9,4,3,7,4,6,6,5,4,3,3,5,5,3,5,5,4,5,6,6,6,3,4,9,4,7,3,6,6,6,3,8,3,6,4,2,4,6,6,9,7,7,5,6,7,6,8,9,5,2,4,6,3,3,4,5,4,5,1,4,4,6,3,7,4,3,4,7,2,3,3,4,2,7,2,5,5,5,4,9,3,1,6,4,0,4,7,1,3,3,4,4,6,2,5,3,5,6,9,4,4,6,3,5,3,8,4,6,5,6,5,6,3,2,4,3,6,3,5,3,7,2
94,20,7,6,4,5,6,9,11,3,12,6,9,9,4,6,10,5,14,5,7,10,9,4,12,6,3,5,4,12,12,4,17,6,3,7,7,4,9,14,5,5,7,8,7,5,5,10,6,7,13,5,5,3,6,7,15,6,14,6,6,8,5,9,15,5,12,8,5,9,9,6,5,10,5,12,11,9,3,7,11,12,3,14,6,7,7,9,7,6,4,6,6,3,19,3,5,14,9,5,8,5,7,9,13,4,11,3,9,9,5,23,8,3,7,4,7,3,8,7,5,7,2,5,7,3,5,6,5,10,5,14,3,7,6,12,9,11,5,2,5,10,4,6,3,10,4,3,9,7,6
95,5,8,5,10,6,7,7,5,5,7,4,6,4,4,4,6,2,8,6,3,4,3,5,2,3,3,2,6,3,4,3,3,4,4,7,2,5,7,8,7,4,3,7,6,6,8,3,7,7,9,6,5,6,3,4,8,6,7,4,7,4,4,3,6,4,6,6,5,6,5,4,5,6,8,3,4,4,3,3,4,4,7,5,10,9,6,3,4,6,4,7,9,4,3,6,2,10,7,7,4,5,9,6,3,3,5,3,5,6,5,10,6,4,9,7,9,5,7,3,3,4,8,4,7,2,5,5,6,4,4,2,6,5,3,6,7,2,4,5,3,5,5,2,3,7,7,5,5,1,4
96,5,5,6,11,8,8,6,8,10,10,10,5,9,10,7,7,8,15,8,3,4,5,14,14,7,8,7,3,7,6,12,9,8,7,7,19,8,8,5,7,6,8,6,4,7,11,14,11,10,11,4,11,8,8,4,8,12,5,9,9,10,12,8,10,7,7,7,12,10,9,5,7,10,6,11,4,13,8,5,8,6,9,7,7,6,4,3,6,8,5,8,9,7,13,9,8,3,4,4,4,12,7,5,8,4,5,7,5,10,12,4,7,7,6,5,14,6,11,6,12,9,6,6,8,5,7,9,13,12,5,6,10,6,9,11,5,10,5,4,4,4,12,12,9,6,8,7,9,9,10
97,4,9,3,7,4,4,4,4,5,7,4,3,6,6,6,2,14,5,5,2,2,4,3,4,4,5,4,6,4,3,5,3,5,5,6,3,4,3,4,3,12,4,6,4,5,4,3,9,4,5,4,6,5,9,8,7,3,5,5,7,2,3,2,10,5,7,5,7,3,3,8,3,3,3,3,4,3,3,3,5,3,4,3,4,4,5,5,4,7,4,6,6,5,9,8,7,6,6,3,7,5,8,3,4,3,4,3,4,7,14,4,4,8,4,6,6,6,5,7,2,5,2,3,7,5,3,4,6,9,5,3,8,6,5,7,5,4,7,3,9,4,2,7,4,6,7,9,6,3,5
98,12,9,7,11,9,8,10,6,3,13,9,13,7,11,5,2,5,8,4,7,2,9,6,2,5,6,4,11,7,5,8,7,4,5,6,9,8,7,7,12,9,4,2,6,5,8,10,6,9,6,9,2,8,10,11,7,5,8,7,8,8,5,7,10,8,5,7,8,7,7,8,5,7,8,9,8,6,8,7,5,2,6,5,11,8,6,10,5,11,11,3,4,7,7,9,7,6,7,5,7,4,8,10,12,7,10,5,13,6,6,9,5,3,7,2,5,5,11,4,9,11,5,8,9,4,4,9,3,7,4,4,13,7,6,7,5,9,2,8,9,5,9,6,6,5,5,6,8,12,4
99,5,10,6,8,4,4,13,4,4,14,4,9,2,12,11,5,3,8,5,7,2,9,5,4,3,4,13,8,7,5,6,3,3,8,3,2,4,3,11,2,8,6,7,4,2,9,11,9,10,11,9,9,9,11,9,7,4,4,5,10,3,4,4,7,6,7,2,10,7,4,4,5,4,9,9,10,4,8,11,8,3,7,9,7,8,3,5,6,5,3,5,5,3,10,7,4,7,9,4,6,7,6,8,6,10,8,5,4,3,10,9,8,6,7,9,4,7,6,6,16,4,8,3,5,7,5,3,7,9,9,8,5,4,2,3,6,6,7,10,8,9,5,3,9,13,9,3,5,2,10
100,5,10,4,3,8,5,6,4,9,5,5,11,7,7,4,3,7,6,10,2,5,8,7,3,2,7,6,8,8,3,7,12,4,4,5,5,6,5,11,7,7,4,4,3,5,3,5,10,7,6,6,2,7,10,4,9,3,6,6,7,3,12,9,11,3,4,2,9,6,11,5,5,7,10,5,6,8,6,10,6,6,3,6,6,8,5,6,6,8,7,6,7,6,7,6,13,5,6,4,6,3,2,5,4,10,9,3,7,8,7,7,5,4,3,6,10,5,5,5,4,2,5,6,5,4,3,6,4,7,4,5,3,5,3,4,5,7,4,3,3,5,4,3,9,3,5,10,5,6,13
101,7,3,7,5,4,6,9,5,6,9,6,15,6,4,9,8,10,7,5,6,4,6,10,7,9,4,7,7,4,3,4,7,7,7,7,8,7,5,5,5,5,7,3,5,6,6,5,5,2,5,4,5,7,7,4,4,9,9,10,9,4,6,11,6,4,5,3,4,4,10,8,4,6,10,4,4,9,3,5,3,8,10,4,10,7,6,4,5,4,5,3,5,4,7,7,4,5,8,6,5,5,4,5,3,6,4,5,4,3,4,4,5,7,4,6,6,8,7,5,16,5,9,6,4,3,6,8,4,3,7,8,9,6,4,5,3,9,5,10,8,10,3,5,6,4,3,7,14,4,3
102,3,9,4,3,12,10,8,15,14,14,17,6,10,17,3,11,6,14,18,11,15,3,15,19,13,12,9,5,6,6,14,5,10,21,14,8,24,4,16,9,5,14,4,9,16,4,3,19,20,9,4,5,6,16,10,13,4,12,17,11,3,3,11,4,4,18,3,3,6,15,12,6,4,13,17,16,13,4,14,17,18,16,10,20,7,16,17,5,14,7,10,6,3,7,12,5,7,11,4,11,14,6,4,17,12,4,4,7,10,7,7,8,17,3,3,15,6,21,4,18,4,10,16,7,20,12,2,17,19,4,21,18,11,18,25,3,10,10,4,4,5,16,8,10,17,12,8,13,4,3
103,4,4,3,5,5,9,4,2,2,4,9,5,5,3,4,6,5,6,2,5,7,6,3,4,9,7,3,4,4,2,6,6,6,4,4,5,8,2,4,2,4,3,6,4,6,5,5,10,11,6,3,3,5,7,6,10,4,5,4,3,7,9,8,8,2,6,4,2,4,3,8,8,5,4,2,7,3,6,3,2,7,5,4,7,8,8,4,4,4,6,6,5,1,10,2,2,4,4,4,4,3,5,6,6,8,7,8,5,7,4,12,4,3,6,4,5,3,4,5,6,10,12,2,4,7,6,4,8,2,5,3,10,5,4,6,4,8,6,8,6,4,7,10,8,5,4,4,8,5,5
104,17,13,6,7,13,12,7,7,7,18,3,9,7,5,10,6,5,5,6,5,3,5,10,5,6,6,7,5,4,10,7,10,5,9,7,5,23,4,5,4,7,7,3,9,8,5,6,5,5,8,10,7,10,6,9,9,11,8,5,10,8,13,6,7,8,7,9,7,3,6,4,3,8,6,3,5,5,6,19,4,10,6,12,5,4,3,5,7,6,11,12,9,10,20,9,11,10,3,19,6,2,3,3,15,6,26,3,5,32,16,4,6,6,7,7,7,16,8,2,5,12,25,12,3,5,5,5,3,5,8,5,14,10,5,6,14,8,5,18,5,7,4,6,5,4,7,8,6,9,4
105,1,3,4,5,5,4,5,3,4,2,5,2,7,3,3,2,5,2,6,4,3,2,3,1,6,2,3,2,3,6,5,4,1,5,4,10,7,6,7,4,1,2,8,3,4,3,4,4,7,3,5,3,3,4,3,3,4,7,4,9,4,6,1,4,5,2,7,3,5,3,4,6,6,6,8,6,5,3,6,5,5,4,7,3,4,5,2,3,7,2,5,2,3,2,1,3,3,2,4,5,3,9,3,2,9,3,3,4,5,2,3,4,9,3,7,3,5,3,0,3,3,3,4,2,4,5,3,5,2,5,3,2,3,7,4,2,7,3,3,2,4,4,4,3,3,5,2,2,4,4
106,8,5,7,3,3,4,9,8,3,8,12,6,3,5,2,4,9,9,11,4,14,2,3,5,5,10,6,6,4,4,8,3,5,8,4,3,8,7,8,6,4,8,6,8,2,9,4,4,5,5,9,5,9,9,13,7,3,7,6,6,4,4,6,7,4,6,6,4,8,7,4,2,8,5,10,2,5,8,7,3,5,3,4,10,12,8,4,5,6,15,7,5,6,5,3,8,6,4,5,5,7,4,14,5,7,5,4,4,6,3,8,3,4,5,7,5,2,5,11,2,6,4,4,8,7,9,3,6,6,10,8,6,5,8,2,4,5,3,6,6,5,5,2,9,12,5,6,2,8,4
107,3,7,2,3,9,6,2,2,4,8,3,2,3,6,7,6,4,3,2,5,5,6,4,3,6,6,5,9,2,2,9,4,2,5,8,5,4,3,2,7,4,5,5,5,12,7,4,7,7,5,2,4,10,5,9,6,4,4,2,5,4,8,2,5,5,4,4,3,2,7,4,2,10,4,2,5,4,9,5,7,6,5,4,6,3,4,2,5,2,3,2,7,7,2,2,4,5,4,2,2,5,3,4,4,7,6,3,2,4,6,5,6,5,3,2,4,5,5,4,2,2,2,7,3,5,8,4,3,5,6,7,4,4,5,4,2,4,4,4,5,7,5,8,4,3,2,4,5,6,6
108,5,3,2,10,9,5,12,7,6,8,11,6,13,12,8,4,7,3,5,6,12,6,6,2,5,9,6,8,7,7,5,10,8,7,5,9,12,11,9,8,8,8,12,8,6,10,11,6,9,11,6,8,7,11,5,13,10,7,8,8,6,5,13,4,10,6,9,4,15,7,11,5,6,14,9,7,14,2,6,5,12,6,8,9,6,6,10,7,4,8,19,6,13,16,9,9,7,11,8,5,3,7,7,7,7,11,7,5,7,10,7,7,8,5,8,6,13,7,7,19,7,8,7,7,8,10,8,11,6,9,11,6,7,7,5,13,6,7,5,6,9,10,2,3,13,4,15,7,6,7
109,4,4,4,4,3,4,6,3,5,4,9,4,5,4,10,6,8,3,5,4,6,3,4,6,8,6,5,4,3,3,4,3,5,7,4,4,5,5,7,4,4,6,6,4,5,7,5,3,4,5,3,4,8,4,6,5,3,5,4,4,3,3,5,3,6,6,4,5,4,7,7,3,6,6,4,9,5,5,6,3,6,3,4,3,3,4,9,4,4,5,3,5,5,7,4,5,4,3,4,4,7,6,3,8,4,4,4,4,7,4,3,4,5,5,4,10,4,8,4,4,2,7,4,4,3,5,4,9,4,3,5,4,5,4,4,5,4,5,5,3,4,4,4,3,5,4,3,6,5,9
110,3,2,5,3,5,1,3,1,4,3,2,7,3,3,2,2,6,9,6,3,3,3,4,3,2,8,5,2,2,4,9,6,5,3,5,2,3,3,4,3,5,4,4,3,4,4,8,3,6,4,3,3,8,5,7,5,5,2,2,3,5,8,2,3,7,4,5,3,4,1,4,3,1,5,1,1,4,6,2,1,4,2,5,4,5,8,6,2,3,3,1,4,2,4,2,4,3,4,8,1,9,6,4,2,5,3,4,2,2,3,3,3,2,5,7,3,3,3,4,4,2,4,5,3,3,2,3,3,2,7,3,6,2,5,4,5,6,7,1,3,4,3,2,3,3,3,2,2,4,4
111,10,12,8,13,12,9,7,10,9,9,11,11,14,11,13,6,15,14,8,12,10,12,11,10,12,11,8,10,8,6,10,10,11,11,13,9,11,13,4,11,14,14,4,11,8,9,15,15,13,10,9,9,4,4,11,11,7,7,8,12,11,14,10,5,8,6,9,10,12,11,9,12,10,26,14,7,11,18,12,7,13,15,14,12,8,8,8,14,12,8,9,10,9,16,15,6,6,8,14,11,8,16,10,21,12,14,10,11,11,7,10,11,4,9,9,14,7,16,9,12,11,13,5,12,13,11,13,14,8,9,17,9,12,15,4,10,11,12,13,3,17,9,10,8,13,11,12,8,10,12
112,6,11,6,10,7,7,11,5,8,7,7,11,10,3,2,4,12,4,7,14,9,8,3,2,7,5,7,3,8,3,3,4,1,6,4,5,4,4,12,3,10,3,5,2,2,7,9,6,2,6,2,9,7,7,8,4,3,8,3,5,5,3,5,4,8,8,5,4,4,7,2,3,7,5,5,5,3,2,3,2,10,6,4,3,12,10,5,2,4,3,3,3,11,5,5,12,7,3,3,5,7,2,6,5,4,4,3,4,12,3,3,4,11,7,8,6,4,2,5,6,11,8,7,2,10,5,6,4,3,6,7,9,5,8,8,4,4,4,10,3,6,5,3,4,11,7,8,9,3,6
113,4,6,4,7,5,9,4,2,8,4,11,3,5,6,8,5,3,6,5,3,4,5,6,5,6,3,6,4,7,5,7,8,10,5,4,2,6,5,7,3,3,2,2,7,4,5,4,6,10,5,6,4,6,5,5,11,5,4,4,5,6,3,3,8,3,7,6,7,11,6,4,10,3,2,5,4,6,2,5,5,6,6,6,6,10,2,11,5,6,4,6,9,4,4,6,3,2,7,2,4,2,5,3,3,10,8,2,6,4,4,7,2,3,4,9,6,4,8,8,7,2,5,9,4,7,2,6,3,2,5,4,5,5,10,4,10,6,6,2,6,5,8,10,6,9,2,4,3,5,11
114,6,6,12,11,9,6,9,9,9,12,9,6,10,18,10,9,3,12,6,7,8,8,8,15,9,5,8,7,9,11,5,9,5,5,8,11,11,5,8,9,13,8,8,8,15,7,11,7,9,4,12,13,9,10,8,2,6,12,7,6,7,9,9,9,9,8,10,10,8,11,11,9,2,8,7,3,11,6,7,12,10,10,11,12,9,6,9,6,12,8,8,8,9,11,12,6,13,9,7,12,7,9,12,8,8,12,6,8,7,6,3,8,10,13,7,7,12,15,11,6,9,11,7,10,9,7,3,15,11,7,7,6,5,17,9,7,6,8,4,8,8,5,8,10,6,9,10,6,10,14
115,5,7,4,5,3,4,3,3,3,3,5,2,2,5,4,7,4,3,6,3,2,2,3,2,6,2,5,3,5,4,3,8,6,7,4,4,6,3,4,4,4,1,5,2,5,8,2,4,4,7,3,2,7,3,1,5,3,3,3,2,4,3,3,9,6,4,4,3,2,2,2,2,2,4,3,3,5,3,3,2,5,5,4,8,2,6,4,4,7,4,5,9,3,4,7,3,4,3,3,3,3,4,2,3,3,3,7,1,3,5,3,8,4,5,6,5,7,4,4,4,4,8,6,6,2,5,4,3,5,1,3,1,3,2,2,2,2,2,7,4,3,2,5,4,4,3,6,3,5,5
116,6,7,7,4,10,4,6,9,3,6,9,11,5,2,8,5,8,5,3,7,7,4,7,11,5,6,5,4,5,6,6,10,7,6,7,6,3,4,4,5,10,11,3,5,7,5,5,7,4,4,2,5,15,10,7,7,7,8,13,6,4,5,4,6,6,9,5,6,2,7,5,10,4,6,6,5,7,6,11,5,9,4,4,5,5,8,14,4,3,7,3,8,8,4,5,6,7,3,6,6,5,5,4,7,5,5,5,7,6,7,2,5,9,7,7,5,6,4,5,4,7,6,8,6,6,8,8,8,5,7,4,8,6,2,3,7,5,10,7,5,5,8,8,4,4,5,7,5,5,4
117,2,4,4,3,4,3,6,3,5,5,3,5,3,4,4,5,3,4,3,5,6,4,7,3,4,5,3,2,2,4,5,4,4,3,3,4,5,3,6,5,9,3,3,2,4,4,5,4,4,3,3,3,5,3,2,5,4,5,2,2,2,6,3,8,11,5,7,7,2,3,8,1,5,4,3,5,5,4,2,3,4,4,5,7,2,3,2,3,2,1,4,5,2,5,2,4,2,2,2,4,4,3,4,4,6,3,3,5,3,1,6,4,7,3,7,5,4,2,1,2,3,3,4,3,2,2,4,3,2,4,4,2,7,4,4,3,3,7,8,3,5,3,4,4,1,6,1,5,2,4
118,4,4,4,13,11,3,3,4,6,4,12,4,4,5,3,6,7,5,3,4,3,4,6,15,14,7,9,3,3,9,16,13,4,15,10,15,8,2,3,3,4,4,3,5,5,4,7,4,3,17,4,3,3,3,6,2,2,7,3,2,5,4,4,4,3,3,4,10,3,2,4,4,13,6,5,6,4,5,10,5,5,4,13,7,3,5,7,3,5,9,6,7,13,4,3,11,2,3,12,6,3,6,6,7,5,3,2,3,4,3,4,4,5,14,3,8,4,3,4,7,4,3,5,6,4,7,5,4,4,4,6,4,5,4,4,7,3,3,10,5,10,3,13,3,3,3,5,4,6,6
119,4,7,7,6,9,4,12,11,7,15,9,7,6,4,9,3,5,9,8,6,4,5,6,7,4,8,5,5,4,5,9,4,4,5,8,5,13,7,10,3,8,5,6,9,5,4,6,5,10,4,8,12,8,3,3,8,4,6,2,10,7,2,5,5,7,5,5,4,9,5,4,6,5,7,4,6,10,11,6,3,8,5,10,6,6,10,10,6,3,6,8,5,5,7,8,5,6,9,5,6,6,8,6,8,7,4,6,6,9,6,5,5,7,6,3,6,6,10,5,9,6,6,6,6,6,8,2,8,3,6,6,10,4,6,13,4,4,8,4,4,10,2,11,10,3,8,2,10,3,7
120,3,5,3,2,5,5,2,11,5,5,5,6,5,4,5,5,2,2,2,2,4,7,4,2,5,3,3,3,5,4,6,2,1,3,3,2,7,6,5,3,2,3,7,5,5,4,4,6,2,3,6,2,2,3,2,5,2,3,4,5,7,7,5,8,4,5,4,2,6,7,4,4,4,3,5,5,3,4,4,7,3,3,6,4,4,12,3,6,2,5,4,4,5,3,3,4,3,2,3,5,6,4,3,4,3,3,3,2,3,4,3,2,1,9,3,3,5,3,3,5,3,5,3,4,2,7,4,3,5,5,5,4,3,4,2,2,2,2,2,3,8,6,3,6,4,7,2,3,3,2
121,10,5,7,7,24,3,7,10,4,11,10,9,9,3,15,6,4,15,5,6,17,10,10,4,5,6,11,28,9,9,11,9,5,21,7,9,5,6,5,6,7,14,4,11,7,9,5,7,5,6,7,6,5,9,14,4,4,10,8,6,10,9,5,8,9,13,16,10,7,5,9,12,5,5,9,13,9,7,5,6,12,16,10,16,19,7,10,9,7,7,8,4,12,9,11,6,9,9,7,9,14,6,11,6,18,5,10,13,7,9,8,7,6,4,10,14,10,11,9,8,6,3,7,7,5,9,8,11,10,6,12,10,6,8,10,9,10,3,7,8,9,13,6,8,11,8,10,14,7,18
122,7,4,10,5,5,8,11,3,4,5,4,5,9,5,10,10,5,6,4,7,6,3,11,5,5,5,5,3,5,6,5,4,4,4,3,5,7,4,5,5,3,12,7,6,7,4,4,5,7,7,4,5,3,3,3,12,6,4,5,1,6,3,3,4,6,7,3,5,12,10,3,4,3,9,4,5,3,13,10,6,6,3,5,5,9,4,4,4,4,9,5,3,3,4,3,6,3,13,8,3,9,4,3,5,6,5,15,5,5,6,4,9,6,9,5,5,6,5,12,9,6,3,6,5,4,17,6,4,10,2,7,7,6,7,4,5,2,4,10,11,6,10,5,9,5,4,12,5,4,5
123,22,10,21,14,10,12,10,12,19,8,7,16,6,15,14,9,18,13,13,16,5,22,20,17,9,32,8,11,9,14,8,23,16,9,11,20,10,11,16,13,7,30,8,7,8,13,10,9,9,16,5,10,11,10,19,21,15,10,12,16,15,15,10,19,26,15,5,4,15,3,6,14,17,14,17,19,8,2,7,16,22,20,16,12,6,5,6,14,12,17,16,23,31,3,17,14,13,8,13,9,17,18,6,7,10,10,11,11,18,13,11,14,8,7,23,14,5,9,12,13,8,8,16,11,12,12,9,11,18,7,16,30,5,9,7,16,20,19,5,13,16,6,6,7,17,11,17,22,9,16
124,7,7,6,6,6,3,6,3,4,5,5,4,5,5,5,5,4,2,3,7,8,3,7,4,6,5,3,8,5,4,3,8,3,2,2,7,3,6,4,4,8,5,6,7,4,4,4,8,5,5,6,4,5,3,4,3,6,6,3,5,3,7,5,3,8,2,3,5,4,7,8,7,4,4,3,8,5,5,5,3,6,6,7,6,5,8,4,2,5,8,5,5,5,9,7,6,5,11,5,2,5,3,5,2,4,3,5,4,4,5,4,8,4,4,5,2,5,6,5,8,7,6,3,9,7,5,6,2,6,3,5,5,5,5,4,4,6,5,6,6,3,5,4,4,8,7,1,7,5,7
125,17,2,13,6,5,6,6,6,11,7,8,5,5,8,8,12,8,5,5,7,6,10,5,10,8,5,7,3,11,8,17,3,7,4,3,9,10,6,5,9,11,5,6,4,4,4,8,6,5,9,7,3,4,6,14,5,5,4,2,5,6,6,5,6,2,6,10,6,10,4,13,6,6,8,15,5,10,7,5,5,10,4,12,9,5,8,4,4,9,18,7,14,6,6,6,6,19,7,6,7,14,12,6,6,4,9,6,9,6,7,15,8,11,16,12,7,18,4,4,8,5,6,6,8,4,4,7,4,11,8,6,11,7,9,5,5,5,16,11,5,5,4,15,6,7,9,8,5,7,9
126,10,5,9,13,10,13,5,2,12,10,5,6,11,6,7,7,8,13,3,6,5,5,8,8,6,5,7,4,9,7,6,7,12,17,4,7,4,6,13,6,10,7,12,4,18,5,9,6,5,11,9,9,7,6,3,8,3,5,6,3,8,6,15,3,14,12,4,6,5,11,7,8,4,5,9,16,5,6,11,7,4,15,7,4,11,14,13,4,4,8,6,11,3,3,3,3,5,6,9,11,9,6,6,15,6,10,4,5,9,3,5,12,3,5,2,10,5,11,4,14,8,15,15,3,6,6,5,8,10,13,3,12,9,6,8,8,3,10,3,6,3,10,21,12,6,4,9,4,3,7
127,6,8,1,3,2,2,5,4,5,2,2,4,6,2,3,2,2,5,3,6,3,4,5,1,2,2,3,2,3,6,5,3,6,3,9,4,6,6,5,3,2,2,4,6,7,1,2,2,2,3,3,4,3,5,13,3,4,5,1,3,4,5,4,2,5,7,5,5,5,3,5,3,5,1,2,3,7,2,4,1,3,6,4,3,6,10,4,5,9,2,2,5,7,3,4,8,5,4,3,5,5,4,6,4,3,4,3,5,6,2,6,2,4,3,8,4,2,1,4,4,4,4,3,6,3,10,3,3,3,5,3,5,5,3,4,4,5,5,2,7,5,3,4,3,4,12,4,3,6,4
128,4,4,5,4,13,3,6,3,2,1,5,7,4,2,4,6,5,4,4,4,9,5,2,6,7,4,3,2,4,2,4,4,5,3,2,4,3,7,5,5,3,5,2,5,4,3,3,5,7,6,2,4,5,4,5,3,4,3,5,3,5,3,3,7,5,3,3,2,4,4,3,4,4,1,8,6,5,7,2,5,2,2,4,2,6,5,4,2,4,4,6,3,3,5,2,5,6,9,4,3,4,4,6,2,2,8,2,6,3,4,6,4,4,8,2,3,4,2,5,3,5,5,5,4,3,6,2,7,7,2,5,4,7,2,3,4,4,5,3,9,5,3,7,5,6,4,3,2,5,4
129,8,8,7,5,4,11,7,6,5,7,4,9,8,8,8,6,4,7,13,9,8,8,13,8,6,4,7,5,3,3,6,7,8,11,3,3,10,8,15,7,3,5,12,11,12,6,6,5,9,5,3,8,11,4,7,6,7,6,4,3,6,6,6,4,5,5,8,4,8,6,4,7,5,6,8,3,10,12,7,11,6,7,3,4,8,9,8,9,5,28,6,3,14,8,7,7,7,13,5,8,6,7,12,4,6,7,3,5,6,3,14,4,9,8,8,7,5,24,4,12,6,11,6,5,5,11,4,8,8,2,6,12,11,7,14,6,12,8,5,4,6,6,5,7,7,6,7,4,2,3
130,4,3,5,5,6,1,4,5,1,7,8,3,2,5,4,4,6,2,3,3,4,4,1,4,2,2,8,5,3,2,4,2,1,2,3,3,1,3,3,7,3,1,1,3,3,3,4,5,1,1,1,2,3,3,3,1,3,2,3,2,6,1,8,3,2,4,2,4,1,1,0,7,1,4,2,4,3,3,5,9,5,5,6,7,3,4,5,5,2,2,2,5,5,3,1,7,3,7,3,2,2,4,6,2,2,3,4,2,3,5,1,5,2,8,3,5,14,2,1,4,1,3,2,4,6,3,1,6,2,3,4,3,6,2,2,1,2,4,4,7,5,3,5,7,3,5,1,6,3,2
131,6,11,4,7,8,5,7,4,5,8,6,11,6,7,4,3,3,3,5,5,6,7,7,4,7,5,5,7,9,4,3,8,11,3,6,7,4,6,4,8,4,10,5,4,5,4,5,8,5,3,8,6,6,3,9,7,4,3,7,7,5,5,15,5,4,6,2,3,9,7,9,5,7,3,4,5,11,13,5,3,6,4,5,11,5,8,4,5,3,3,6,7,3,12,6,3,5,5,3,5,4,9,4,4,6,4,4,7,4,4,6,7,5,9,7,5,5,5,4,6,5,13,11,8,3,4,7,8,9,8,12,8,5,7,6,6,7,8,5,5,6,6,6,5,3,4,6,3,5,4
132,4,6,8,7,4,2,3,2,5,7,7,4,8,4,4,5,5,4,9,4,6,3,14,3,10,8,5,6,2,6,7,5,3,2,9,2,2,9,4,8,5,5,7,4,6,2,3,2,4,7,3,6,3,9,4,5,5,4,8,5,5,3,3,5,4,6,4,3,3,6,1,4,6,4,3,6,5,6,7,4,3,4,2,5,6,2,8,3,5,4,4,8,8,6,5,5,1,5,6,5,5,5,4,4,5,5,2,2,2,5,5,4,4,4,4,9,6,2,5,4,3,4,5,2,10,6,4,3,4,4,2,10,5,3,2,4,3,2,6,3,5,4,10,3,4,7,6,3,2,8
133,10,11,11,10,8,12,11,16,6,7,9,11,8,10,9,7,11,8,6,6,14,6,9,18,8,10,9,7,9,15,11,9,10,4,9,11,7,9,6,12,12,10,6,11,4,6,3,13,13,5,11,6,6,10,10,6,9,11,13,9,9,9,10,11,14,11,9,13,9,12,12,10,8,6,7,7,6,13,12,8,11,8,16,10,11,6,13,6,9,8,4,8,7,11,4,8,9,12,12,9,12,8,9,11,11,10,11,6,13,8,13,7,11,11,5,10,14,8,10,4,10,7,8,11,9,13,12,12,13,8,19,7,13,4,6,9,10,5,9,11,4,9,12,6,9,14,7,8,12,9
